label,text
1,LORD OF THE RINGS:RETURN OF THE KING in store NOW!REPLY LOTR by 2 June 4 Chance 2 WIN LOTR soundtrack CDs StdTxtRate. Reply STOP to end txts
1,Kit Strip - you have been billed 150p. Netcollex Ltd. PO Box 1013 IG11 OJA
0,Do you work all this week ?
0,No problem baby. Is this is a good time to talk? I called and left a message.
0,Good morning pookie pie! Lol hope I didn't wake u up
0,I'm in class. Did you get my text.
1,"URGENT, IMPORTANT INFORMATION FOR O2 USER. TODAY IS YOUR LUCKY DAY! 2 FIND OUT WHY LOG ONTO HTTP://WWW.URAWINNER.COM THERE IS A FANTASTIC SURPRISE AWAITING FOR YOU"
0,"Probably not, still going over some stuff here"
0,Do you know when the result.
0,Wa... U so efficient... Gee... Thanx...
0,Omg you can make a wedding chapel in frontierville? Why do they get all the good stuff?
0,So now my dad is gonna call after he gets out of work and ask all these crazy questions.
0,&lt;#&gt; mins but i had to stop somewhere first.
0,Wishing you a wonderful week.
0,Should I tell my friend not to come round til like &lt;#&gt; ish?
0,Some of them told accenture is not confirm. Is it true.
0,Eatin my lunch...
0,Huh so slow i tot u reach long ago liao... U 2 more days only i 4 more leh...
0,Shall i get my pouch?
0,Haha... Hope Ã¼ can hear the receipt sound... Gd luck!
0,"Gud gud..k, chikku tke care.. sleep well gud nyt"
0,"Abeg, make profit. But its a start. Are you using it to get sponsors for the next event?"
0,"Just wondering, the others just took off"
0,Shall i send that exe to your mail id.
0,LMAO where's your fish memory when I need it?
0,Macha dont feel upset.i can assume your mindset.believe me one evening with me and i have some wonderful plans for both of us.LET LIFE BEGIN AGAIN.call me anytime
0,Nothing will ever be easy. But don't be looking for a reason not to take a risk on life and love
0,Yeah just open chat and click friend lists. Then make the list. Easy as pie
0,"Nothing, i got msg frm tht unknown no.."
1,Had your mobile 11mths ? Update for FREE to Oranges latest colour camera mobiles & unlimited weekend calls. Call Mobile Upd8 on freefone [PHONE] or 2StopTxt
0,Prakesh is there know.
0,Gam gone after outstanding innings.
0,"Love isn't a decision, it's a feeling. If we could decide who to love, then, life would be much simpler, but then less magical"
0,What is important is that you prevent dehydration by giving her enough fluids
0,Let there be snow. Let there be snow. This kind of weather brings ppl together so friendships can grow.
0,"Good morning, im suffering from fever and dysentry ..will not be able to come to office today."
1,Congrats! Nokia 3650 video camera phone is your Call [PHONE] Calls cost 150ppm Ave call 3mins vary from mobiles 16+ Close 300603 post BCM4284 Ldn WC1N3XX
0,My stomach has been thru so much trauma I swear I just can't eat. I better lose weight.
0,Waiting for your call.
0,"Chinatown got porridge, claypot rice, yam cake, fishhead beehoon... Either we eat cheap den go cafe n tok or go nydc or somethin..."
0,Hey happy birthday...
0,Wait . I will msg after &lt;#&gt; min.
0,Well. You know what i mean. Texting
0,I'm done. C Ã¼ there.
0,Are you up for the challenge? I know i am :)
1,Natalja (25/F) is inviting you to be her friend. Reply YES-440 or NO-440 See her: [URL] STOP? Send STOP FRND to 62468
0,Prabha..i'm soryda..realy..frm heart i'm sory
0,HI DARLIN I HOPE YOU HAD A NICE NIGHT I WISH I HAD COME CANT WAIT TO SEE YOU LOVE FRAN PS I WANT DIRTY ANAL SEX AND I WANT A 10 MAN GANG BANG
1,Don't b floppy... b snappy & happy! Only gay chat service with photo upload call [PHONE] (10p/min). 2 stop our texts call [PHONE]
0,"Finally it has happened..! Aftr decades..! BEER is now cheaper than PETROL! The goverment expects us to ""DRINK"". . . But don't ""DRIVE """
0,Meeting u is my work. . . Tel me when shall i do my work tomorrow
0,K..k...from tomorrow onwards started ah?
0,No..few hours before.went to hair cut .
0,I'm in school now n i'll be in da lab doing some stuff give me a call when Ã¼ r done.
0,Tell dear what happen to you. Why you talking to me like an alian
0,Dear we are going to our rubber place
0,Purity of friendship between two is not about smiling after reading the forwarded message..Its about smiling just by seeing the name. Gud evng musthu
0,You are gorgeous! keep those pix cumming :) thank you!
0,No he didn't. Spring is coming early yay!
0,Pathaya enketa maraikara pa'
0,Are you angry with me. What happen dear
0,Ya:)going for restaurant..
0,Small problem in auction:)punj now asking tiwary
0,"She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife,"
0,"Probably not, I'm almost out of gas and I get some cash tomorrow"
1,New TEXTBUDDY Chat 2 horny guys in ur area 4 just 25p Free 2 receive Search postcode or at gaytextbuddy.com. TXT ONE name to 89693
0,Unfortunately i've just found out that we have to pick my sister up from the airport that evening so don't think i'll be going out at all. We should try to go out one of th
0,Reason is if the team budget is available at last they buy the unsold players for at base rate..
0,Did u got that persons story
0,Hi. I'm sorry i missed your call. Can you pls call back.
0,I'm okay. Chasing the dream. What's good. What are you doing next.
0,No no. I will check all rooms befor activities
0,Hey are we going for the lo lesson or gym?
0,Lol ok. I'll snatch her purse too.
0,I am getting threats from your sales executive Shifad as i raised complaint against him. Its an official message.
0,If you were/are free i can give. Otherwise nalla adi entey nattil kittum
0,Nobody can decide where to eat and dad wants Chinese
1,"SMS SERVICES. for your inclusive text credits, pls goto [URL] login= ***** unsubscribe with STOP. no extra charge. help:[PHONE]. PO BOX420. IP4 5WE"
0,Your opinion about me? 1. Over 2. Jada 3. Kusruthi 4. Lovable 5. Silent 6. Spl character 7. Not matured 8. Stylish 9. Simple Pls reply..
0,Dude got a haircut. Now its breezy up there
0,Nothing but we jus tot u would ask cos u ba gua... But we went mt faber yest... Yest jus went out already mah so today not going out... Jus call lor...
1,RGENT! This is the 2nd attempt to contact U!U have WON Â£1250 CALL [PHONE] b[PHONE] T&CsBCM4235WC1N3XX. callcost 150ppm mobilesvary. maxÂ£7. 50
0,Long beach lor. Expected... U having dinner now?
0,Yes..he is really great..bhaji told kallis best cricketer after sachin in world:).very tough to get out.
0,would u fuckin believe it they didnt know i had thurs pre booked off so they re cancelled me AGAIN! that needs to b sacked
1,[PHONE]=Â£450 UK Break AccommodationVouchers terms & conditions apply. 2 claim you mustprovide your claim number which is 15541
1,"accordingly. I repeat, just text the word ok on your mobile phone and send"
0,"Sorry,in meeting I'll call later"
0,Donât give a flying monkeys wot they think and I certainly donât mind. Any friend of mine and all that!
0,Ya had just now.onion roast.
1,PRIVATE! Your 2003 Account Statement for <fone no> shows 800 un-redeemed S. I. M. points. Call [PHONE] Identifier Code: 42049 Expires 26/10/04
0,No need to buy lunch for me.. I eat maggi mee..
1,URGENT! We are trying to contact U Todays draw shows that you have won a Â£800 prize GUARANTEED. Call [PHONE] from land line. Claim J89. po box245c2150pm
0,"By the way, i've put a skip right outside the front of the house so you can see which house it is. Just pull up before it."
0,Tmrw. Im finishing 9 doors
0,I wan but too early lei... Me outside now wun b home so early... Neva mind then...
0,Yes. I come to nyc for audiitions and am trying to relocate.
1,Email AlertFrom: Jeri StewartSize: 2KBSubject: Low-cost prescripiton drvgsTo listen to email call 123
0,She.s fine. I have had difficulties with her phone. It works with mine. Can you pls send her another friend request.
0,It just seems like weird timing that the night that all you and g want is for me to come smoke is the same day as when a shitstorm is attributed to me always coming over and making everyone smoke
0,S.s:)i thinl role is like sachin.just standing. Others have to hit.
0,I donno if they are scorable
0,S.this will increase the chance of winning.
0,thanks for the temales it was wonderful. Thank. Have a great week.
0,Hmm thinking lor...
0,"Come around &lt;DECIMAL&gt; pm vikky..i'm otside nw, il come by tht time"
0,Am watching house â very entertaining â am getting the whole hugh laurie thing â even with the stick â indeed especially with the stick.
0,Not to worry. I'm sure you'll get it.
0,Dont hesitate. You know this is the second time she has had weakness like that. So keep i notebook of what she eat and did the day before or if anything changed the day before so that we can be sure its nothing
1,LIFE has never been this much fun and great until you came in. You made it truly special for me. I won't forget you! enjoy @ one gbp/sms
0,When you came to hostel.
0,"You might want to pull out more just in case and just plan on not spending it if you can, I don't have much confidence in derek and taylor's money management"
0,Pass dis to all ur contacts n see wat u get! Red;i'm in luv wid u. Blue;u put a smile on my face. Purple;u r realy hot. Pink;u r so swt. Orange;i thnk i lyk u. Green;i realy wana go out wid u. Yelow;i wnt u bck. Black;i'm jealous of u. Brown;i miss you Nw plz giv me one color
0,You see the requirements please
0,It's ok i wun b angry. Msg u aft i come home tonight.
0,Wat makes some people dearer is not just de happiness dat u feel when u meet them but de pain u feel when u miss dem!!!
0,Fine i miss you very much.
0,My trip was ok but quite tiring lor. Uni starts today but it's ok 4 me cos i'm not taking any modules but jus concentrating on my final yr project.
0,Pls dont forget to study
0,Are u awake? Is there snow there?
0,Merry christmas to u too annie!
0,My slave! I want you to take 2 or 3 pictures of yourself today in bright light on your cell phone! Bright light!
0,That one week leave i put know that time. Why.
0,"Oh... Haha... Den we shld had went today too... Gee, nvm la... Kaiez, i dun mind goin jazz oso... Scared hiphop open cant catch up..."
0,U calling me right? Call my hand phone...
0,Howz that persons story
0,Don't forget though that I love you .... And I walk beside you. Watching over you and keeping your heart warm.
0,Not planned yet :)going to join company on jan 5 only.don know what will happen after that.
0,Don know..he is watching film in computer..
0,Oh yes I can speak txt 2 u no! Hmm. Did u get email?
0,"Dude u knw also telugu..thts gud..k, gud nyt.."
0,Then why no one talking to me
0,Rofl. Its true to its name
0,Full heat pa:-) i have applyed oil pa.
0,I'm at home n ready...
1,Valentines Day Special! Win over Â£1000 in our quiz and take your partner on the trip of a lifetime! Send GO to 83600 now. 150p/msg rcvd. CustCare:[PHONE].
0,No shoot me. I'm in the docs waiting room. :/
0,Shall call now dear having food
0,Great to hear you are settling well. So what's happenin wit ola?
0,"Jolly good! By the way, will give u tickets for sat eve 7.30. Speak before then x"
0,I think the other two still need to get cash but we can def be ready by 9
0,Ok. I asked for money how far
0,Yeah no probs - last night is obviously catching up with you... Speak soon
0,It took Mr owl 3 licks
0,"I'm back &amp; we're packing the car now, I'll let you know if there's room"
0,"Well am officially in a philosophical hole, so if u wanna call am at home ready to be saved!"
0,"Same, I'm at my great aunts anniversary party in tarpon springs"
0,"Sounds gd... Haha... Can... Wah, u yan jiu so fast liao..."
0,"My life Means a lot to me, Not because I love my life, But because I love the people in my life, The world calls them friends, I call them my World:-).. Ge:-).."
0,Oh dang! I didn't mean o send that to you! Lol!
0,Dunno he jus say go lido. Same time 930.
1,Todays Voda numbers ending 5226 are selected to receive a ?350 award. If you hava a match please call [PHONE] quoting claim code 1131 standard rates app
0,Ok both our days. So what are you making for dinner tonite? Am I invited?
0,"Sorry, I'll call later in meeting"
0,Sorry i now then c ur msg... Yar lor so poor thing... But only 4 one night... Tmr u'll have a brand new room 2 sleep in...
0,OH FUCK. JUSWOKE UP IN A BED ON A BOATIN THE DOCKS. SLEPT WID 25 YEAR OLD. SPINOUT! GIV U DA GOSSIP L8R. XXX
0,R we going with the &lt;#&gt; bus?
0,I emailed yifeng my part oredi.. Can Ã¼ get it fr him..
0,Can Ã¼ call me at 10:10 to make sure dat i've woken up...
0,Ok k..sry i knw 2 siva..tats y i askd..
0,Well i will watch shrek in 3D!!B)
